date,total_value
2024-07-31,97.13495941683513
2024-08-01,96.28234302011712
2024-08-02,93.65681531154878
2024-08-03,93.65681531154878
2024-08-04,93.65681531154878
2024-08-05,90.49869439511262
2024-08-06,91.42196484538047
2024-08-07,91.0696083307503
2024-08-08,93.65007195006753
2024-08-09,94.7355911320551
2024-08-10,94.7355911320551
2024-08-11,94.7355911320551
2024-08-12,94.63749188800433
2024-08-13,96.30978975078096
2024-08-14,96.34912120092729
2024-08-15,97.9621632618334
2024-08-16,97.97566115854585
2024-08-17,97.97566115854585
2024-08-18,97.97566115854585
2024-08-19,98.96208949171432
2024-08-20,99.20706000564394
2024-08-21,99.4918680643348
2024-08-22,98.38908955338017
2024-08-23,99.12931590902748
2024-08-24,99.12931590902748
2024-08-25,99.12931590902748
2024-08-26,98.73408721060638
2024-08-27,98.74896267314502
2024-08-28,97.88007929512594
2024-08-29,98.13460225305785
2024-08-30,99.27420869622387
2024-08-31,99.27420869622387
2024-09-01,99.27420869622387
2024-09-02,99.27420869622387
2024-09-03,96.67662319833357
2024-09-04,96.31281219121117
2024-09-05,96.21486361765406
2024-09-06,94.20600567423106
2024-09-07,94.20600567423106
2024-09-08,94.20600567423106
2024-09-09,95.0587072998133
2024-09-10,95.45585802127226
2024-09-11,97.0731371474638
2024-09-12,98.26289676470795
2024-09-13,98.77813274884625
2024-09-14,98.77813274884625
2024-09-15,98.77813274884625
2024-09-16,98.7081754768167
2024-09-17,98.8944501775159
2024-09-18,98.8663271643151
2024-09-19,103.09394998305795
2024-09-20,103.41013815316683
2024-09-21,103.41013815316683
2024-09-22,103.41013815316683
2024-09-23,103.43083725854619
2024-09-24,103.44262900657085
2024-09-25,103.39668512971095
2024-09-26,103.54027809156388
2024-09-27,103.0563995698826
2024-09-28,103.0563995698826
2024-09-29,103.0563995698826
2024-09-30,103.73242816466453
2024-10-01,102.76157547696137
2024-10-02,102.77823671460322
2024-10-03,102.74784839836
2024-10-04,103.93649242716928
2024-10-05,103.93649242716928
2024-10-06,103.93649242716928
2024-10-07,102.40086381810261
2024-10-08,103.8286895704515
2024-10-09,104.39290864705909
2024-10-10,104.17980897141742
2024-10-11,105.00183966903995
2024-10-12,105.00183966903995
2024-10-13,105.00183966903995
2024-10-14,105.68240201768421
2024-10-15,105.19881073050128
2024-10-16,105.07357792787148
2024-10-17,104.93739966665579
2024-10-18,105.4429602176363
2024-10-19,105.4429602176363
2024-10-20,105.4429602176363
2024-10-21,105.54044167443783
2024-10-22,105.53774691076366
2024-10-23,104.19056608196655
2024-10-24,104.27146814568094
2024-10-25,104.76270713795383
2024-10-26,104.76270713795383
2024-10-27,104.76270713795383
2024-10-28,105.18841244889812
2024-10-29,106.18028760893677
2024-10-30,105.92142908105208
2024-10-31,103.37262809035296
2024-11-01,103.97482228664805
2024-11-02,103.97482228664805
2024-11-03,103.97482228664805
2024-11-04,103.39830953893095
2024-11-05,104.77090006487529
2024-11-06,107.41852132278393
2024-11-07,109.19593860169738
2024-11-08,109.53715667497148
2024-11-09,109.53715667497148
2024-11-10,109.53715667497148
2024-11-11,109.6828248158453
2024-11-12,109.8702175796347
2024-11-13,109.84780977140018
2024-11-14,108.9292076807067
2024-11-15,106.72205061843547
2024-11-16,106.72205061843547
2024-11-17,106.72205061843547
2024-11-18,107.152599599514
2024-11-19,108.0222162835854
2024-11-20,107.90399085585018
2024-11-21,107.48224086426585
2024-11-22,107.56841155050375
2024-11-23,107.56841155050375
2024-11-24,107.56841155050375
2024-11-25,108.37125289706512
2024-11-26,109.73721511909409
2024-11-27,108.9539245632974
2024-11-28,108.9539245632974
2024-11-29,109.61166509906514
2024-11-30,109.61166509906514
2024-12-01,109.61166509906514
2024-12-02,110.46151399164673
2024-12-03,111.18600542354811
2024-12-04,112.67404747147766
2024-12-05,112.21137037682614
2024-12-06,113.18036027300003
2024-12-07,113.18036027300003
2024-12-08,113.18036027300003
2024-12-09,112.21743556543855
2024-12-10,112.80715494827868
2024-12-11,114.70991859620985
2024-12-12,113.95948244255996
2024-12-13,113.47345664935484
2024-12-14,113.47345664935484
2024-12-15,113.47345664935484
2024-12-16,114.8711091150641
2024-12-17,114.39281690526956
2024-12-18,110.60071076636218
2024-12-19,110.82136414100343
2024-12-20,112.12884618103695
2024-12-21,112.12884618103695
2024-12-22,112.12884618103695
2024-12-23,113.05069737612223
2024-12-24,114.2088055391405
2024-12-25,114.2088055391405
2024-12-26,113.9942724876184
2024-12-27,112.48277927579718
2024-12-28,112.48277927579718
2024-12-29,112.48277927579718
2024-12-30,111.26158828187029
2024-12-31,110.42439861593208
2025-01-01,110.42439861593208
2025-01-02,110.33703373970968
2025-01-03,111.71009204842176
2025-01-04,111.71009204842176
2025-01-05,111.71009204842176
2025-01-06,112.8841092671013
2025-01-07,111.48393354832514
2025-01-08,111.58366175373075
2025-01-09,111.58366175373075
2025-01-10,110.21732485068857
2025-01-11,110.21732485068857
2025-01-12,110.21732485068857
2025-01-13,109.67574282113534
2025-01-14,109.32160794976558
2025-01-15,111.73720519071107
2025-01-16,110.99715962212544
2025-01-17,112.16001640936521
2025-01-18,112.16001640936521
2025-01-19,112.16001640936521
2025-01-20,112.16001640936521
2025-01-21,112.85514106475647
2025-01-22,114.17466502640102
2025-01-23,114.71586920258358
2025-01-24,114.82281507366078
2025-01-25,114.82281507366078
2025-01-26,114.82281507366078
2025-01-27,113.32211854246763
2025-01-28,115.34270735085872
2025-01-29,115.16654225501479
2025-01-30,115.7680834877616
2025-01-31,115.71767309342553
2025-02-01,115.71767309342553
2025-02-02,115.71767309342553
2025-02-03,114.89309330996169
2025-02-04,116.65143563564176
2025-02-05,115.38509849739505
2025-02-06,116.17712154411197
2025-02-07,114.49781159421411
2025-02-08,114.49781159421411
2025-02-09,114.49781159421411
2025-02-10,115.40766331657512
2025-02-11,115.41621203798
2025-02-12,115.37361593957966
2025-02-13,116.66679178724199
2025-02-14,116.61501946822568
2025-02-15,116.61501946822568
2025-02-16,116.61501946822568
2025-02-17,116.61501946822568
2025-02-18,116.6503888484637
2025-02-19,116.55176398490528
2025-02-20,115.53200771909243
2025-02-21,113.16556959461533
2025-02-22,113.16556959461533
2025-02-23,113.16556959461533
2025-02-24,112.281871301452
2025-02-25,111.37054376859278
2025-02-26,111.39898226842473
2025-02-27,109.18546354987349
2025-02-28,110.86965372093908
2025-03-01,110.86965372093908
2025-03-02,110.86965372093908
2025-03-03,108.87871854832241
2025-03-04,108.26600382916416
2025-03-05,109.75309668524997
2025-03-06,107.3045571928753
2025-03-07,107.22927081828327
2025-03-08,107.22927081828327
2025-03-09,107.22927081828327
2025-03-10,103.20211117733007
2025-03-11,102.75967438647258
2025-03-12,103.74926971750521
2025-03-13,101.20543913290109
2025-03-14,103.58896786595263
2025-03-15,103.58896786595263
2025-03-16,103.58896786595263
2025-03-17,104.08278293799586
2025-03-18,102.46951090828894
2025-03-19,103.93615478678426
2025-03-20,103.64596516693474
2025-03-21,106.96007031945975
2025-03-22,106.96007031945975
2025-03-23,106.96007031945975
2025-03-24,109.49188138755127
2025-03-25,110.30954076437521
2025-03-26,108.08938951937134
2025-03-27,107.28130737168148
2025-03-28,104.23091713233072
2025-03-29,104.23091713233072
2025-03-30,104.23091713233072
2025-03-31,104.52160183793254
2025-04-01,105.39657813654944
2025-04-02,106.16562047575488
2025-04-03,100.14037136448319
2025-04-04,94.32926830880703
2025-04-05,94.32926830880703
2025-04-06,94.32926830880703
2025-04-07,94.53967766329022
2025-04-08,93.04993490240044
2025-04-09,103.12996171244198
2025-04-10,99.20914387479381
2025-04-11,101.19887746393891
2025-04-12,101.19887746393891
2025-04-13,101.19887746393891
2025-04-14,101.87686403373961
2025-04-15,101.57479986261798
2025-04-16,98.9221714976871
2025-04-17,99.4195003520886
2025-04-18,99.4195003520886
2025-04-19,99.4195003520886
2025-04-20,99.4195003520886
2025-04-21,96.7788784715365
2025-04-22,99.47465958796185
2025-04-23,101.91350371862124
2025-04-24,104.62233187615068
2025-04-25,105.87776647209755
2025-04-26,105.87776647209755
2025-04-27,105.87776647209755
2025-04-28,105.82898631997625
2025-04-29,106.43070266239391
2025-04-30,106.51436269822399
2025-05-01,107.52639461730413
2025-05-02,109.10838954740899
2025-05-03,109.10838954740899
2025-05-04,109.10838954740899
2025-05-05,108.65971956713429
2025-05-06,107.4715062731984
2025-05-07,106.72766427407326
2025-05-08,107.65717104624491
2025-05-09,107.30275160221204
2025-05-10,107.30275160221204
2025-05-11,107.30275160221204
2025-05-12,111.64982931113609
2025-05-13,113.01936191757525
2025-05-14,113.5369984770612
2025-05-15,113.2731984669407
2025-05-16,114.0957727011078
2025-05-17,114.0957727011078
2025-05-18,114.0957727011078
2025-05-19,114.22752645482531
2025-05-20,113.43835104660405
2025-05-21,112.19127428783307
2025-05-22,112.41903700186866
2025-05-23,111.33024705197354
2025-05-24,111.33024705197354
2025-05-25,111.33024705197354
2025-05-26,111.33024705197354
2025-05-27,113.80286399622325
2025-05-28,113.37309333699109
2025-05-29,113.30381969414915
2025-05-30,113.8134949429023
2025-05-31,113.8134949429023
2025-06-01,113.8134949429023
2025-06-02,114.3366581479338
2025-06-03,114.47618554539804
2025-06-04,114.99268659112549
2025-06-05,114.60980280692196
2025-06-06,116.35907235137162
2025-06-07,116.35907235137162
2025-06-08,116.35907235137162
2025-06-09,116.42616273560205
2025-06-10,117.00019989586184
2025-06-11,116.47763692177904
2025-06-12,116.5720511798691
2025-06-13,115.1956598044501
2025-06-14,115.1956598044501
2025-06-15,115.1956598044501
2025-06-16,116.70382774524356
2025-06-17,115.85792203641196
2025-06-18,115.34566073248124
2025-06-19,115.34566073248124
2025-06-20,114.35090045123049
2025-06-21,114.35090045123049
2025-06-22,114.35090045123049
2025-06-23,115.3333687141933
2025-06-24,116.90311938050371
2025-06-25,117.32068053745698
2025-06-26,118.68404554781856
2025-06-27,119.38540973232107
2025-06-28,119.38540973232107
2025-06-29,119.38540973232107
2025-06-30,120.00803475858298
2025-07-01,119.15949444375075
2025-07-02,119.67747747335693
2025-07-03,120.88944552571135
2025-07-04,120.88944552571135
2025-07-05,120.88944552571135
2025-07-06,120.88944552571135
2025-07-07,120.20316187021632
2025-07-08,119.63926553100964
2025-07-09,120.74519972178972
2025-07-10,120.7789093979504
2025-07-11,120.68826761209792
2025-07-12,120.68826761209792
2025-07-13,120.68826761209792
2025-07-14,121.26887475725286
2025-07-15,120.92397805160964
2025-07-16,121.11911066978281
2025-07-17,121.56817678145197
2025-07-18,122.0800214619226
2025-07-19,122.0800214619226
2025-07-20,122.0800214619226
2025-07-21,122.65503149808146
2025-07-22,122.54517506183653
2025-07-23,123.45812058081846
2025-07-24,123.98070890268998
2025-07-25,124.54498246136436
2025-07-26,124.54498246136436
2025-07-27,124.54498246136436
2025-07-28,124.63098519224255
2025-07-29,124.08972691708497
2025-07-30,124.0594816347107
2025-07-31,124.35249564179576
2025-08-01,121.70739330077576
2025-08-02,121.70739330077576
2025-08-03,121.70739330077576
2025-08-04,123.77031414116381
2025-08-05,122.92256972014714
2025-08-06,124.25249252392311
2025-08-07,123.81694015351637
2025-08-08,125.06550365806689
2025-08-09,125.06550365806689
2025-08-10,125.06550365806689
2025-08-11,124.6296991515228
2025-08-12,126.18002050947045
2025-08-13,126.17438052538536
2025-08-14,126.49334020464218
2025-08-15,126.37023924055418
2025-08-16,126.37023924055418
2025-08-17,126.37023924055418
2025-08-18,126.11364011225538
2025-08-19,124.7521191079192
2025-08-20,123.85206829829897
2025-08-21,123.44821072950118
2025-08-22,125.4781249750244
2025-08-23,125.4781249750244
2025-08-24,125.4781249750244
2025-08-25,125.06639942282011
2025-08-26,125.80942173148088
2025-08-27,125.96847830640242
2025-08-28,127.09610187420866
2025-08-29,126.35225328789652
2025-08-30,126.35225328789652
2025-08-31,126.35225328789652
2025-09-01,126.35225328789652
2025-09-02,125.38509534760301
2025-09-03,127.99080277816259
2025-09-04,129.3004465346873
2025-09-05,128.58832067394545
2025-09-06,128.58832067394545
2025-09-07,128.58832067394545
2025-09-08,129.37575465896285
2025-09-09,130.3657380024073
2025-09-10,129.61906470258904
2025-09-11,130.3277191818204
2025-09-12,130.6378747647643
2025-09-13,130.6378747647643
2025-09-14,130.6378747647643
2025-09-15,132.37557029845783
2025-09-16,132.46866346742942
2025-09-17,132.1516501985506
2025-09-18,133.1853014149342
2025-09-19,134.45832705428916
2025-09-20,134.45832705428916
2025-09-21,134.45832705428916
2025-09-22,134.65563446786595
2025-09-23,133.73960193479536
2025-09-24,132.89064902173044
2025-09-25,132.2950308120968
2025-09-26,132.78336759525723
2025-09-27,132.78336759525723
2025-09-28,132.78336759525723
2025-09-29,133.00346654399368
2025-09-30,133.27365961905227
2025-10-01,133.80800216809348
2025-10-02,134.25497053543754
2025-10-03,133.8337352665787
2025-10-04,133.8337352665787
2025-10-05,133.8337352665787
2025-10-06,135.04354011496298
2025-10-07,134.50104587716572
2025-10-08,135.39454077396599
2025-10-09,134.98005856515715
2025-10-10,130.90832201751627
2025-10-11,130.90832201751627
2025-10-12,130.90832201751627
2025-10-13,133.02303294383452
2025-10-14,132.75056215293077
2025-10-15,133.74778666198947
2025-10-16,132.77324729853203
2025-10-17,133.38206694887813
2025-10-18,133.38206694887813
2025-10-19,133.38206694887813
2025-10-20,135.26414457642448
2025-10-21,135.0273335436807
2025-10-22,134.4059864813301
2025-10-23,135.42301464843536
2025-10-24,137.29923570665414
2025-10-25,137.29923570665414
2025-10-26,137.29923570665414
2025-10-27,139.8169040249592
2025-10-28,139.77752766064978
2025-10-29,140.4200404105434
2025-10-30,139.36831715849428
2025-10-31,140.25086786584282
2025-11-01,140.25086786584282
2025-11-02,140.25086786584282
2025-11-03,141.11467252252874
2025-11-04,138.9674055823798
2025-11-05,139.96464872412488
2025-11-06,138.19895201472002
2025-11-07,137.8730543563288
2025-11-08,137.8730543563288
2025-11-09,137.8730543563288
2025-11-10,140.8901986354397
2025-11-11,140.80888579246638
2025-11-12,140.80888579246638
2025-11-13,140.80888579246638
2025-11-14,140.80888579246638
2025-11-15,140.80888579246638
2025-11-16,140.80888579246638
2025-11-17,140.80888579246638
2025-11-18,140.80888579246638
2025-11-19,140.80888579246638
2025-11-20,140.80888579246638
2025-11-21,140.80888579246638
2025-11-22,140.80888579246638
2025-11-23,140.80888579246638
2025-11-24,140.80888579246638
2025-11-25,140.80888579246638
2025-11-26,140.80888579246638
2025-11-27,140.80888579246638
2025-11-28,140.80888579246638
2025-11-29,140.80888579246638
2025-11-30,140.80888579246638
2025-12-01,140.80888579246638
2025-12-02,140.80888579246638
2025-12-03,140.80888579246638
2025-12-04,140.80888579246638
2025-12-05,140.80888579246638
2025-12-06,140.80888579246638
2025-12-07,140.80888579246638
2025-12-08,140.80888579246638
2025-12-09,140.80888579246638
2025-12-10,140.80888579246638
2025-12-11,140.80888579246638
2025-12-12,140.80888579246638
2025-12-13,140.80888579246638
2025-12-14,140.80888579246638
2025-12-15,140.80888579246638
2025-12-16,140.80888579246638
2025-12-17,140.80888579246638
2025-12-18,140.80888579246638
2025-12-19,140.80888579246638
2025-12-20,140.80888579246638
2025-12-21,140.80888579246638
2025-12-22,140.80888579246638
2025-12-23,140.80888579246638
2025-12-24,140.80888579246638
2025-12-25,140.80888579246638
2025-12-26,140.80888579246638
2025-12-27,140.80888579246638
2025-12-28,140.80888579246638
2025-12-29,140.80888579246638
2025-12-30,140.80888579246638
2025-12-31,140.80888579246638
