date,total_value
2025-07-08,15840.217296279441
2025-07-09,15904.821076445895
2025-07-10,15964.193299948847
2025-07-11,15868.094287494294
2025-07-12,15868.094287494294
2025-07-13,15868.094287494294
2025-07-14,15916.54955367811
2025-07-15,15714.701953202399
2025-07-16,15765.598906867446
2025-07-17,15793.867974943863
2025-07-18,15789.098534174123
2025-07-19,15789.098534174123
2025-07-20,15789.098534174123
2025-07-21,15721.651935394373
2025-07-22,15783.864528053708
2025-07-23,16016.377368710842
2025-07-24,15993.185551146096
2025-07-25,16050.853437515636
2025-07-26,16050.853437515636
2025-07-27,16050.853437515636
2025-07-28,16040.550261944543
2025-07-29,15980.99207497598
2025-07-30,15949.585206841673
2025-07-31,15795.044515326266
2025-08-01,15696.790184551252
2025-08-02,15696.790184551252
2025-08-03,15696.790184551252
2025-08-04,15878.159243239428
2025-08-05,15800.400441412232
2025-08-06,15783.593364026234
2025-08-07,15616.20728259418
2025-08-08,15712.917606096546
2025-08-09,15712.917606096546
2025-08-10,15712.917606096546
2025-08-11,15704.850617943457
2025-08-12,15864.973452589524
2025-08-13,15966.163404395053
2025-08-14,16012.808003684004
2025-08-15,16010.283910231683
2025-08-16,16010.283910231683
2025-08-17,16010.283910231683
2025-08-18,16032.351775925956
2025-08-19,15999.490200437498
2025-08-20,16077.014693680621
2025-08-21,16050.430043210188
2025-08-22,16251.717450674403
2025-08-23,16251.717450674403
2025-08-24,16251.717450674403
2025-08-25,16173.77335832783
2025-08-26,16325.349935679817
2025-08-27,16367.627542930935
2025-08-28,16407.62563337738
2025-08-29,16370.831880471565
2025-08-30,16370.831880471565
2025-08-31,16370.831880471565
2025-09-01,16370.831880471565
2025-09-02,16363.71335020816
2025-09-03,16309.150438336454
2025-09-04,16452.57322525948
2025-09-05,16315.522723073815
2025-09-06,16315.522723073815
2025-09-07,16315.522723073815
2025-09-08,16384.755322390225
2025-09-09,16474.860649368387
2025-09-10,16613.88884997135
2025-09-11,16762.738150506753
2025-09-12,16688.976153118958
2025-09-13,16688.976153118958
2025-09-14,16688.976153118958
2025-09-15,16680.790907851457
2025-09-16,16696.51924854693
2025-09-17,16719.72947772873
2025-09-18,16835.322687280885
2025-09-19,16821.567713778426
2025-09-20,16821.567713778426
2025-09-21,16821.567713778426
2025-09-22,16868.64040688141
2025-09-23,16866.047544860136
2025-09-24,16830.743324961066
2025-09-25,16754.66852423151
2025-09-26,16932.95458230452
2025-09-27,16932.95458230452
2025-09-28,16932.95458230452
2025-09-29,16955.33521782066
2025-09-30,17102.24802229702
2025-10-01,17308.512487553813
2025-10-02,17232.311450558886
2025-10-03,17303.07183374109
2025-10-04,17303.07183374109
2025-10-05,17303.07183374109
2025-10-06,17213.88013661563
2025-10-07,17278.506277272783
2025-10-08,17316.784339516154
2025-10-09,17243.653403245306
2025-10-10,16827.951991794354
2025-10-11,16827.951991794354
2025-10-12,16827.951991794354
2025-10-13,16975.84097372692
2025-10-14,17023.310350281783
2025-10-15,17094.120645840198
2025-10-16,16896.494931916943
2025-10-17,16997.671932624857
2025-10-18,16997.671932624857
2025-10-19,16997.671932624857
2025-10-20,17047.413443356134
2025-10-21,17005.04161691853
2025-10-22,17029.12617721637
2025-10-23,17173.64071711962
2025-10-24,17357.448389891033
2025-10-25,17357.448389891033
2025-10-26,17357.448389891033
2025-10-27,17470.101513958318
2025-10-28,17406.16076066129
2025-10-29,17442.656630450558
2025-10-30,17387.032271991964
2025-10-31,17443.398033324065
2025-11-01,17443.398033324065
